Rank,Coin Name,Symbol,Price,1h,24h,7d,30d,24h Volume,Circulating Supply,Total Supply,Market Cap,price,1h_pct,24h_pct,7d_pct,30d_pct,volume,market_cap,supply,is_stablecoin,cap_tier,vol_mcap_ratio,is_high_liq_flag,is_return_outlier
554,Aurora,AURORA,0.10,0.70%,-1.70%,4.50%,101.80%,"$916,759.00 ","383,630,786",1 Billion,"$38,062,455.00 ",0.1,0.7,-1.7,4.5,101.8,916759.0,38062455.0,383630786.0,False,Small,0.024085650807337572,False,False
555,LIF3 (OLD),LIF3,0.01,0.60%,1.70%,-7.50%,18.30%,"$536,950.00 ","2,575,866,293",8.89 Billion,"$37,526,999.00 ",0.01,0.6,1.7,-7.5,18.3,536950.0,37526999.0,2575866293.0,False,Small,0.014308365025404775,False,False
556,Snowbank,SB,234.33,-,-,-,-, - ,"159,640",160 Thousand,"$37,408,432.00 ",234.33,,,,,,37408432.0,159640.0,False,Small,,False,False
557,Sentinel Protocol,UPP,0.08,0.20%,-1.60%,-11.30%,11.00%,"$2,595,477.00 ","491,736,120",500 Million,"$37,428,753.00 ",0.08,0.2,-1.6,-11.3,11.0,2595477.0,37428753.0,491736120.0,False,Small,0.06934446894343502,False,False
558,Ecoin,ECOIN, $-   ,-,-,-,-, - ,"461,121,735,617",1 Trillion,"$36,949,313.00 ",,,,,,,36949313.0,461121735617.0,False,Small,,False,False
559,Celo Dollar,CUSD,0.99,0.90%,-2.20%,-0.40%,-0.40%,"$207,538.00 ","37,118,395",37.1 Million,"$37,029,742.00 ",0.99,0.9,-2.2,-0.4,-0.4,207538.0,37029742.0,37118395.0,False,Small,0.005604629921537125,False,False
560,CEEK Smart VR,CEEK,0.04,0.80%,-2.00%,-14.70%,7.90%,"$6,532,388.00 ","830,725,361",1 Billion,"$37,030,451.00 ",0.04,0.8,-2.0,-14.7,7.9,6532388.0,37030451.0,830725361.0,False,Small,0.17640584501657838,False,False
561,HyperCash,HC,0.08,-0.20%,2.30%,2.70%,43.40%,"$179,576.00 ",0,84 Million,"$28,123,266.00 ",0.08,-0.2,2.3,2.7,43.4,179576.0,28123266.0,0.0,False,Small,0.006385318120590973,False,False
562,Automata,ATA,0.08,0.00%,-4.90%,-11.00%,9.40%,"$1,726,168.00 ","434,909,086",1 Billion,"$36,766,949.00 ",0.08,0.0,-4.9,-11.0,9.4,1726168.0,36766949.0,434909086.0,False,Small,0.046948905115841946,False,False
563,0x Protocol,ZRX,0.39,-0.50%,0.30%,-27.40%,80.10%,"$55,447,475.00 ","92,825,000",1.2 Billion,"$36,529,946.00 ",0.39,-0.5,0.3,-27.4,80.1,55447475.0,36529946.0,92825000.0,False,Small,1.517863590600435,True,False
564,PlatON Network,LAT,0.01,0.00%,-2.60%,-0.10%,11.00%,"$1,102,832.00 ","4,634,171,266",10.3 Billion,"$36,526,724.00 ",0.01,0.0,-2.6,-0.1,11.0,1102832.0,36526724.0,4634171266.0,False,Small,0.030192469491652194,False,False
565,Image Generation AI,IMGNAI,0.05,-0.40%,4.10%,35.00%,121.90%,"$539,471.00 ","777,193,333",1 Billion,"$36,356,564.00 ",0.05,-0.4,4.1,35.0,121.9,539471.0,36356564.0,777193333.0,False,Small,0.014838338408437056,False,False
566,DOLA,DOLA,1.03,1.30%,2.80%,3.00%,3.20%,"$150,731.00 ","35,393,969",47.2 Million,"$36,226,006.00 ",1.03,1.3,2.8,3.0,3.2,150731.0,36226006.0,35393969.0,False,Small,0.004160850633105951,False,False
567,Polkastarter,POLS,0.36,0.80%,0.20%,1.40%,26.30%,"$1,951,303.00 ","99,351,432",100 Million,"$36,064,111.00 ",0.36,0.8,0.2,1.4,26.3,1951303.0,36064111.0,99351432.0,False,Small,0.05410650494060425,False,False
568,NuNet,NTX,0.06,0.00%,-0.50%,1.30%,82.40%,"$148,634.00 ","569,910,312",1 Billion,"$36,039,408.00 ",0.06,0.0,-0.5,1.3,82.4,148634.0,36039408.0,569910312.0,False,Small,0.0041242075896474216,False,False
569,LeverFi,LEVER, $-   ,0.80%,-3.50%,-10.20%,0.50%,"$7,612,390.00 ","28,652,876,014",35 Billion,"$35,963,670.00 ",,0.8,-3.5,-10.2,0.5,7612390.0,35963670.0,28652876014.0,False,Small,0.21166888696287114,False,False
570,Clash of Lilliput,COL,0.44,0.50%,-1.30%,1.00%,-5.20%,"$56,776.00 ","82,074,400",1 Billion,"$35,907,197.00 ",0.44,0.5,-1.3,1.0,-5.2,56776.0,35907197.0,82074400.0,False,Small,0.0015811871920829688,False,False
571,Bean,BEAN,0.97,0.40%,-1.80%,2.80%,-2.30%,"$12,296.00 ","36,901,601",36.9 Million,"$35,718,669.00 ",0.97,0.4,-1.8,2.8,-2.3,12296.0,35718669.0,36901601.0,False,Small,0.00034424575003060725,False,False
572,Guild of Guardians,GOG,0.07,-0.20%,-3.00%,-10.10%,21.70%,"$266,047.00 ","498,243,003",1 Billion,"$35,518,712.00 ",0.07,-0.2,-3.0,-10.1,21.7,266047.0,35518712.0,498243003.0,False,Small,0.007490333545878578,False,False
573,xSUSHI,XSUSHI,1.43,0.80%,1.20%,5.10%,84.30%,"$45,947.00 ","24,762,739",24.8 Million,"$35,486,434.00 ",1.43,0.8,1.2,5.1,84.3,45947.0,35486434.0,24762739.0,False,Small,0.0012947764771179882,False,False
574,Klever,KLV, $-   ,0.70%,-4.10%,-14.30%,8.70%,"$82,454.00 ","9,026,655,587",9.03 Billion,"$35,246,748.00 ",,0.7,-4.1,-14.3,8.7,82454.0,35246748.0,9026655587.0,False,Small,0.0023393363836005524,False,False
575,Xido Finance,XIDO,1.24,0.00%,-4.50%,-2.80%,-19.80%,"$18,829.00 ","28,314,464",100 Million,"$35,060,569.00 ",1.24,0.0,-4.5,-2.8,-19.8,18829.0,35060569.0,28314464.0,False,Small,0.0005370420542804082,False,False
576,Aura BAL,AURABAL,9.89,,2.70%,-6.60%,10.40%,"$6,015.00 ","3,529,856",3.53 Million,"$34,922,035.00 ",9.89,,2.7,-6.6,10.4,6015.0,34922035.0,3529856.0,False,Small,0.00017224082159015075,False,False
577,Phoenix,PHB,0.76,1.10%,-2.20%,4.90%,29.90%,"$8,098,099.00 ","46,071,392",46.1 Million,"$34,888,295.00 ",0.76,1.1,-2.2,4.9,29.9,8098099.0,34888295.0,46071392.0,False,Small,0.23211506896510706,False,False
578,Zenon,ZNN,3.35,-0.90%,32.30%,448.00%,368.20%,"$542,433.00 ","10,378,024",10.4 Million,"$34,782,563.00 ",3.35,-0.9,32.3,448.0,368.2,542433.0,34782563.0,10378024.0,False,Small,0.015594969237890836,False,False
579,Telos,TLOS,0.09,0.00%,-4.20%,13.00%,44.20%,"$1,016,328.00 ","367,749,756",355 Million,"$34,656,987.00 ",0.09,0.0,-4.2,13.0,44.2,1016328.0,34656987.0,367749756.0,False,Small,0.029325342102012503,False,False
580,Reef,REEF, $-   ,0.50%,-4.20%,-9.30%,14.90%,"$20,112,922.00 ","22,821,409,581",22.8 Billion,"$34,571,246.00 ",,0.5,-4.2,-9.3,14.9,20112922.0,34571246.0,22821409581.0,False,Small,0.5817818079221097,True,False
581,Wall Street Memes,WSM,0.02,0.00%,-8.10%,-17.10%,-37.40%,"$28,483,878.00 ","1,811,139,429",2 Billion,"$34,460,393.00 ",0.02,0.0,-8.1,-17.1,-37.4,28483878.0,34460393.0,1811139429.0,False,Small,0.8265685768586563,True,False
582,BarnBridge,BOND,3.61,0.00%,-6.00%,-16.00%,-4.70%,"$7,281,910.00 ","9,526,214",10 Million,"$34,355,398.00 ",3.61,0.0,-6.0,-16.0,-4.7,7281910.0,34355398.0,9526214.0,False,Small,0.21195824889002887,False,False
583,Keep3rV1,KP3R,69.44,0.10%,-2.50%,-2.70%,48.20%,"$7,804,911.00 ","493,762",494 Thousand,"$34,295,662.00 ",69.44,0.1,-2.5,-2.7,48.2,7804911.0,34295662.0,493762.0,False,Small,0.22757720786961336,False,False
584,AhaToken,AHT,0.01,-0.20%,-3.90%,-8.30%,8.60%,"$3,514,398.00 ","4,424,036,536",7.77 Billion,"$34,212,076.00 ",0.01,-0.2,-3.9,-8.3,8.6,3514398.0,34212076.0,4424036536.0,False,Small,0.10272390368827662,False,False
585,Stride Staked Atom,STATOM,10.77,0.60%,-0.10%,-6.70%,32.20%,"$14,971,808.00 ","3,160,112",3.16 Million,"$34,044,207.00 ",10.77,0.6,-0.1,-6.7,32.2,14971808.0,34044207.0,3160112.0,False,Small,0.43977549543157224,False,False
586,JUNO,JUNO,0.43,-1.20%,-6.00%,-24.60%,173.40%,"$244,217.00 ","79,509,431",106 Million,"$33,938,988.00 ",0.43,-1.2,-6.0,-24.6,173.4,244217.0,33938988.0,79509431.0,False,Small,0.007195765530781295,False,False
587,Fulcrom,FUL,0.02,-0.40%,1.00%,-12.00%,100.30%,"$37,967.00 ","1,859,559,179",20 Billion,"$33,756,539.00 ",0.02,-0.4,1.0,-12.0,100.3,37967.0,33756539.0,1859559179.0,False,Small,0.0011247302337481931,False,False
588,Solend,SLND,0.91,1.50%,-1.50%,-1.90%,83.50%,"$80,964.00 ","37,120,572",100 Million,"$33,688,603.00 ",0.91,1.5,-1.5,-1.9,83.5,80964.0,33688603.0,37120572.0,False,Small,0.0024033053552265137,False,False
589,Bella Protocol,BEL,0.57,0.80%,-7.20%,-12.50%,2.50%,"$4,632,100.00 ","59,500,000",100 Million,"$33,687,291.00 ",0.57,0.8,-7.2,-12.5,2.5,4632100.0,33687291.0,59500000.0,False,Small,0.137502893895505,False,False
590,Osaka Protocol,OSAK, $-   ,-0.10%,-2.80%,34.20%,27.60%,"$40,351.00 ","761,500,000,000,000",762 Trillion,"$33,511,484.00 ",,-0.1,-2.8,34.2,27.6,40351.0,33511484.0,761500000000000.0,False,Small,0.0012040946918375802,False,False
591,Refinable,FINE, $-   ,0.10%,-5.00%,-6.00%,51.90%,"$98,787.00 ",0,500 Million,"$27,281,351.00 ",,0.1,-5.0,-6.0,51.9,98787.0,27281351.0,0.0,False,Small,0.003621045013496582,False,False
592,Zano,ZANO,2.40,1.20%,8.10%,150.70%,157.80%,"$54,915.00 ","13,994,615",∞,"$33,196,112.00 ",2.4,1.2,8.1,150.7,157.8,54915.0,33196112.0,13994615.0,False,Small,0.001654259992856995,False,False
593,DeGate,DG,0.11,0.00%,-2.00%,-1.80%,-6.50%,$83.93 ,"292,747,740",1 Billion,"$33,175,121.00 ",0.11,0.0,-2.0,-1.8,-6.5,83.93,33175121.0,292747740.0,False,Small,2.52990787885898e-06,False,False
594,Komodo,KMD,0.24,-0.40%,-4.30%,-4.30%,8.50%,"$1,358,265.00 ","139,054,317",200 Million,"$33,028,642.00 ",0.24,-0.4,-4.3,-4.3,8.5,1358265.0,33028642.0,139054317.0,False,Small,0.04112385244297964,False,False
595,DeRace,DERC,0.29,-0.60%,-1.40%,25.60%,85.50%,"$436,664.00 ","112,920,000",120 Million,"$32,868,166.00 ",0.29,-0.6,-1.4,25.6,85.5,436664.0,32868166.0,112920000.0,False,Small,0.013285316862522843,False,False
596,T-mac DAO,TMG,18.76,-0.10%,-0.60%,-2.40%,-0.20%,"$4,155.00 ","1,750,000",1 Billion,"$32,830,907.00 ",18.76,-0.1,-0.6,-2.4,-0.2,4155.0,32830907.0,1750000.0,False,Small,0.00012655757576237537,False,False
597,H2O Dao,H2O,0.15,0.20%,-1.70%,0.90%,18.20%,"$403,879.00 ","225,062,277",1 Billion,"$32,800,165.00 ",0.15,0.2,-1.7,0.9,18.2,403879.0,32800165.0,225062277.0,False,Small,0.012313322204324278,False,False
598,Zebec Protocol,ZBC,0.01,-0.70%,4.60%,9.50%,30.20%,"$12,333,295.00 ","3,640,485,956",10 Billion,"$32,679,059.00 ",0.01,-0.7,4.6,9.5,30.2,12333295.0,32679059.0,3640485956.0,False,Small,0.3774066750208444,False,False
599,Dione,DIONE, $-   ,0.20%,8.70%,-1.00%,27.60%,"$1,102,657.00 ","9,430,064,280",9.89 Billion,"$32,624,986.00 ",,0.2,8.7,-1.0,27.6,1102657.0,32624986.0,9430064280.0,False,Small,0.03379793021213864,False,False
600,GHO,GHO,0.96,0.10%,0.00%,-0.20%,-1.30%,"$4,490,919.00 ","33,924,824",34.2 Million,"$32,424,700.00 ",0.96,0.1,0.0,-0.2,-1.3,4490919.0,32424700.0,33924824.0,False,Small,0.13850302392928848,False,False
601,Vaiot,VAI,0.11,-1.00%,-0.90%,-7.20%,110.30%,"$1,326,815.00 ","295,857,918",400 Million,"$32,040,737.00 ",0.11,-1.0,-0.9,-7.2,110.3,1326815.0,32040737.0,295857918.0,False,Small,0.041410252204872815,False,False
602,Alchemix,ALCX,15.76,1.10%,-1.80%,0.70%,23.90%,"$4,084,339.00 ","2,026,995",2.78 Million,"$31,937,492.00 ",15.76,1.1,-1.8,0.7,23.9,4084339.0,31937492.0,2026995.0,False,Small,0.12788540189693043,False,False
603,Doge Killer,LEASH,296.74,0.70%,0.80%,-7.10%,1.30%,"$1,435,595.00 ","107,526",108 Thousand,"$31,914,357.00 ",296.74,0.7,0.8,-7.1,1.3,1435595.0,31914357.0,107526.0,False,Small,0.04498273300633943,False,False
604,BENQI,QI,0.01,-0.40%,-3.50%,0.60%,45.90%,"$2,790,400.00 ","4,202,709,176",7.2 Billion,"$31,738,247.00 ",0.01,-0.4,-3.5,0.6,45.9,2790400.0,31738247.0,4202709176.0,False,Small,0.08791915949233113,False,False
605,dForce USD,USX,0.99,-0.20%,-0.20%,-0.30%,-10.50%,"$171,810.00 ","31,797,479",162 Million,"$31,635,641.00 ",0.99,-0.2,-0.2,-0.3,-10.5,171810.0,31635641.0,31797479.0,False,Small,0.005430899914435115,False,False
606,sETH,SETH,"2,023.07",0.40%,1.70%,0.70%,20.60%,"$686,734.00 ","15,592",15.6 Thousand,"$31,544,270.00 ",2023.07,0.4,1.7,0.7,20.6,686734.0,31544270.0,15592.0,False,Small,0.021770483197106796,False,False
607,Ethernity Chain,ERN,1.60,-0.10%,-4.30%,-6.70%,8.10%,"$2,166,353.00 ","19,633,262",30 Million,"$31,476,141.00 ",1.6,-0.1,-4.3,-6.7,8.1,2166353.0,31476141.0,19633262.0,False,Small,0.0688252413153188,False,False
608,STFX,STFX,0.07,0.10%,1.80%,8.40%,119.80%,"$47,350.00 ","431,350,043",990 Million,"$31,468,305.00 ",0.07,0.1,1.8,8.4,119.8,47350.0,31468305.0,431350043.0,False,Small,0.001504688606520116,False,False
609,IRISnet,IRIS,0.02,1.10%,-1.40%,-7.50%,8.60%,"$738,122.00 ","1,550,895,659",1.99 Billion,"$31,200,906.00 ",0.02,1.1,-1.4,-7.5,8.6,738122.0,31200906.0,1550895659.0,False,Small,0.023657069445355207,False,False
610,Ternoa,CAPS,0.02,0.00%,-10.10%,29.70%,52.50%,"$667,365.00 ","1,369,248,124",2.5 Billion,"$30,902,891.00 ",0.02,0.0,-10.1,29.7,52.5,667365.0,30902891.0,1369248124.0,False,Small,0.021595552338452735,False,False
611,Niza Global,NIZA,0.01,1.50%,23.30%,34.00%,153.90%,"$3,977,295.00 ","2,391,904,659",8.75 Billion,"$30,765,759.00 ",0.01,1.5,23.3,34.0,153.9,3977295.0,30765759.0,2391904659.0,False,Small,0.12927667411033156,False,False
612,Quickswap [OLD],QUICK,50.22,-0.40%,-1.20%,-8.20%,14.10%,"$19,747.00 ","607,000",1 Million,"$30,651,059.00 ",50.22,-0.4,-1.2,-8.2,14.1,19747.0,30651059.0,607000.0,False,Small,0.0006442518021971117,False,False
613,StarLink,STARL, $-   ,1.70%,0.90%,-17.80%,-30.10%,"$4,210,527.00 ","9,979,143,984,086",10 Trillion,"$30,651,239.00 ",,1.7,0.9,-17.8,-30.1,4210527.0,30651239.0,9979143984086.0,False,Small,0.13736890048718747,False,False
614,SelfKey,KEY,0.01,0.50%,-3.50%,-9.90%,-15.40%,"$3,909,788.00 ","5,999,999,954",6 Billion,"$30,634,673.00 ",0.01,0.5,-3.5,-9.9,-15.4,3909788.0,30634673.0,5999999954.0,False,Small,0.12762623580150503,False,False
615,ROACORE,ROA,0.27,-1.70%,-3.80%,-25.60%,-2.60%,"$177,356,493.00 ","115,046,731",950 Million,"$30,612,294.00 ",0.27,-1.7,-3.8,-25.6,-2.6,177356493.0,30612294.0,115046731.0,False,Small,5.793636145007623,True,False
616,Measurable Data,MDT,0.05,0.70%,4.70%,4.90%,23.40%,"$10,672,090.00 ","606,319,736",1 Billion,"$30,587,841.00 ",0.05,0.7,4.7,4.9,23.4,10672090.0,30587841.0,606319736.0,False,Small,0.34889974745193686,False,False
617,Phoenix Global [OLD],PHB,0.01,0.00%,-11.80%,-6.30%,0.40%,$10.13 ,"3,386,665,894",3.39 Billion,"$30,494,381.00 ",0.01,0.0,-11.8,-6.3,0.4,10.13,30494381.0,3386665894.0,False,Small,3.3219234717373017e-07,False,False
618,Biswap,BSW,0.08,0.70%,-11.20%,-2.30%,32.70%,"$18,245,882.00 ","373,032,214",435 Million,"$30,307,507.00 ",0.08,0.7,-11.2,-2.3,32.7,18245882.0,30307507.0,373032214.0,False,Small,0.6020251682198737,True,False
619,PIVX,PIVX,0.39,1.30%,9.30%,-18.30%,97.10%,"$8,885,613.00 ","78,140,399",78.2 Million,"$30,306,609.00 ",0.39,1.3,9.3,-18.3,97.1,8885613.0,30306609.0,78140399.0,False,Small,0.29319060406923125,False,False
620,Banana Gun,BANANA,12.54,-1.80%,4.60%,-16.80%,111.20%,"$750,013.00 ","2,400,000",10 Million,"$30,120,935.00 ",12.54,-1.8,4.6,-16.8,111.2,750013.0,30120935.0,2400000.0,False,Small,0.024900057053341803,False,False
621,Beefy,BIFI,374.92,-0.30%,-2.60%,-3.50%,6.50%,"$1,046,998.00 ","80,000",80 Thousand,"$29,987,770.00 ",374.92,-0.3,-2.6,-3.5,6.5,1046998.0,29987770.0,80000.0,False,Small,0.03491416667528129,False,False
622,DIA,DIA,0.27,0.10%,-6.10%,-8.10%,11.80%,"$4,164,740.00 ","110,617,604",169 Million,"$29,925,942.00 ",0.27,0.1,-6.1,-8.1,11.8,4164740.0,29925942.0,110617604.0,False,Small,0.13916821732796247,False,False
623,ChainGPT,CGPT,0.10,0.40%,5.40%,99.10%,126.50%,"$10,210,651.00 ","304,833,136",999 Million,"$29,679,629.00 ",0.1,0.4,5.4,99.1,126.5,10210651.0,29679629.0,304833136.0,False,Small,0.3440289297416757,False,False
624,Bit2Me,B2M,0.01,0.40%,0.90%,-6.10%,-3.40%,"$53,861.00 ","4,843,060,000",5 Billion,"$29,548,248.00 ",0.01,0.4,0.9,-6.1,-3.4,53861.0,29548248.0,4843060000.0,False,Small,0.0018228153493229109,False,False
625,StakeWise,SWISE,0.09,-0.10%,3.50%,22.70%,51.40%,"$107,158.00 ","323,616,482",1 Billion,"$29,534,153.00 ",0.09,-0.1,3.5,22.7,51.4,107158.0,29534153.0,323616482.0,False,Small,0.003628274018896022,False,False
626,Quickswap,QUICK,0.05,0.20%,-2.60%,-10.90%,17.70%,"$2,304,938.00 ","607,000,000",890 Million,"$29,466,289.00 ",0.05,0.2,-2.6,-10.9,17.7,2304938.0,29466289.0,607000000.0,False,Small,0.07822288039053714,False,False
627,TokenFi,TOKEN,0.03,0.60%,-3.20%,-27.60%,,"$4,929,056.00 ","1,167,085,423",10 Billion,"$29,431,695.00 ",0.03,0.6,-3.2,-27.6,,4929056.0,29431695.0,1167085423.0,False,Small,0.16747441830992066,False,False
628,BitMEX,BMEX,0.29,0.00%,-2.00%,-8.60%,3.80%,"$47,687.00 ","99,750,000",450 Million,"$29,417,723.00 ",0.29,0.0,-2.0,-8.6,3.8,47687.0,29417723.0,99750000.0,False,Small,0.0016210296085798347,False,False
629,Rally,RLY,0.01,0.20%,-0.10%,-3.80%,0.50%,"$660,964.00 ","5,011,892,646",15 Billion,"$29,405,089.00 ",0.01,0.2,-0.1,-3.8,0.5,660964.0,29405089.0,5011892646.0,False,Small,0.02247787789385708,False,False
630,Ampleforth Governance,FORTH,3.04,0.20%,-2.50%,-9.10%,5.30%,"$7,506,594.00 ","9,564,987",15.3 Million,"$29,155,284.00 ",3.04,0.2,-2.5,-9.1,5.3,7506594.0,29155284.0,9564987.0,False,Small,0.2574694178935112,False,False
631,ECOx,ECOX,0.18,0.00%,-14.10%,-4.70%,-27.70%,"$94,129.00 ","165,506,219",1 Billion,"$29,106,039.00 ",0.18,0.0,-14.1,-4.7,-27.7,94129.0,29106039.0,165506219.0,False,Small,0.003234002400670184,False,False
632,cBAT,CBAT, $-   ,-1.10%,-3.30%,-11.80%,3.40%,"$634,357.00 ","6,953,363,357",6.95 Billion,"$29,040,562.00 ",,-1.1,-3.3,-11.8,3.4,634357.0,29040562.0,6953363357.0,False,Small,0.02184382657608348,False,False
633,Pirate Chain,ARRR,0.15,0.00%,-1.40%,-2.20%,-6.50%,"$46,535.00 ","196,213,798",200 Million,"$28,953,449.00 ",0.15,0.0,-1.4,-2.2,-6.5,46535.0,28953449.0,196213798.0,False,Small,0.0016072351173084768,False,False
634,JPEG'd,JPEG, $-   ,0.20%,-4.80%,-9.90%,-1.80%,"$271,812.00 ","50,941,948,221",69.4 Billion,"$28,944,578.00 ",,0.2,-4.8,-9.9,-1.8,271812.0,28944578.0,50941948221.0,False,Small,0.009390774327405982,False,False
635,CargoX,CXO,0.17,-1.70%,2.00%,-3.60%,-6.00%,"$106,536.00 ","167,160,148",215 Million,"$28,905,142.00 ",0.17,-1.7,2.0,-3.6,-6.0,106536.0,28905142.0,167160148.0,False,Small,0.003685711006021005,False,False
636,Electroneum,ETN, $-   ,0.00%,2.20%,-5.40%,-14.10%,"$636,747.00 ","17,924,015,802",21 Billion,"$28,598,776.00 ",,0.0,2.2,-5.4,-14.1,636747.0,28598776.0,17924015802.0,False,Small,0.0222648339914967,False,False
637,Pluton,PLU,6.58,0.60%,-1.50%,-3.70%,24.50%,"$240,631.00 ","4,350,183",20 Million,"$28,539,212.00 ",6.58,0.6,-1.5,-3.7,24.5,240631.0,28539212.0,4350183.0,False,Small,0.008431592294839816,False,False
638,INSTAR,INSTAR,0.01,23.30%,-36.30%,-46.10%,-59.40%,"$4,186.00 ",0,300 Million,"$51,416,115.00 ",0.01,23.3,-36.3,-46.1,-59.4,4186.0,51416115.0,0.0,False,Small,8.14141636333278e-05,False,False
639,CHEQD Network,CHEQ,0.08,0.30%,3.50%,82.10%,156.60%,"$552,921.00 ","374,647,789",1.12 Billion,"$28,226,142.00 ",0.08,0.3,3.5,82.1,156.6,552921.0,28226142.0,374647789.0,False,Small,0.01958896826920236,False,False
640,Clover Finance,CLV,0.04,0.50%,-4.80%,-6.20%,18.10%,"$3,491,972.00 ","741,993,651",1 Billion,"$28,127,479.00 ",0.04,0.5,-4.8,-6.2,18.1,3491972.0,28127479.0,741993651.0,False,Small,0.12414806175839647,False,False
641,SafeMoon,SFM, $-   ,1.10%,-7.70%,-18.20%,-70.80%,"$33,129.00 ","557,254,914,092",1 Trillion,"$27,955,569.00 ",,1.1,-7.7,-18.2,-70.8,33129.0,27955569.0,557254914092.0,False,Small,0.0011850590485208868,False,False
642,Altered State Machine,ASTO,0.04,-1.60%,-2.00%,33.80%,166.30%,"$1,056,968.00 ","732,269,679",2.38 Billion,"$27,878,360.00 ",0.04,-1.6,-2.0,33.8,166.3,1056968.0,27878360.0,732269679.0,False,Small,0.037913564499489925,False,False
643,BitShares,BTS,0.01,-0.30%,-3.80%,-9.40%,4.60%,"$1,420,676.00 ","2,710,195,992",3 Billion,"$27,854,079.00 ",0.01,-0.3,-3.8,-9.4,4.6,1420676.0,27854079.0,2710195992.0,False,Small,0.05100423532223054,False,False
644,KOGE,KOGE,8.08,,-7.20%,-5.50%,7.20%,$199.00 ,"3,388,229",3.39 Million,"$27,362,485.00 ",8.08,,-7.2,-5.5,7.2,199.0,27362485.0,3388229.0,False,Small,7.27273125960599e-06,False,False
645,Forta,FORT,0.12,0.20%,-4.00%,-3.00%,27.90%,"$300,661.00 ","235,867,680",1 Billion,"$27,350,328.00 ",0.12,0.2,-4.0,-3.0,27.9,300661.0,27350328.0,235867680.0,False,Small,0.010992957744419007,False,False
646,Milady Meme Coin,LADYS, $-   ,-0.40%,-5.10%,-10.80%,-10.90%,"$2,503,712.00 ","888,000,888,000,888",888 Trillion,"$27,323,082.00 ",,-0.4,-5.1,-10.8,-10.9,2503712.0,27323082.0,888000888000888.0,False,Small,0.09163358657709259,False,False
647,Contentos,COS,0.01,-0.10%,-6.10%,-6.60%,15.90%,"$2,821,107.00 ","5,114,004,014",9.9 Billion,"$26,999,040.00 ",0.01,-0.1,-6.1,-6.6,15.9,2821107.0,26999040.0,5114004014.0,False,Small,0.10448915961456408,False,False
648,Neurai,XNA, $-   ,2.30%,20.00%,241.40%,310.20%,"$1,624,557.00 ","9,665,664,736",9.67 Billion,"$26,900,046.00 ",,2.3,20.0,241.4,310.2,1624557.0,26900046.0,9665664736.0,False,Small,0.0603923502584345,False,False
649,REI Network,REI,0.03,0.10%,-4.00%,-5.20%,8.60%,"$2,052,940.00 ","965,885,382",1 Billion,"$26,783,418.00 ",0.03,0.1,-4.0,-5.2,8.6,2052940.0,26783418.0,965885382.0,False,Small,0.07664966435575922,False,False
650,LTO Network,LTO,0.06,0.00%,-5.00%,-10.40%,10.60%,"$1,026,212.00 ","421,776,984",422 Million,"$26,782,827.00 ",0.06,0.0,-5.0,-10.4,10.6,1026212.0,26782827.0,421776984.0,False,Small,0.03831604482977096,False,False
651,TokenPocket Token,TPT,0.01,-0.20%,-2.20%,1.00%,6.00%,"$75,393.00 ","3,466,457,401",5.9 Billion,"$26,633,167.00 ",0.01,-0.2,-2.2,1.0,6.0,75393.0,26633167.0,3466457401.0,False,Small,0.0028307936491368075,False,False
652,Frontier,FRONT,0.30,1.30%,-2.70%,-10.10%,9.00%,"$11,804,461.00 ","87,456,250",90 Million,"$26,606,710.00 ",0.3,1.3,-2.7,-10.1,9.0,11804461.0,26606710.0,87456250.0,False,Small,0.44366481237251804,False,False
653,AVA,AVA,0.50,-0.20%,-5.70%,-7.10%,10.90%,"$1,355,907.00 ","52,745,870",62.1 Million,"$26,541,917.00 ",0.5,-0.2,-5.7,-7.1,10.9,1355907.0,26541917.0,52745870.0,False,Small,0.05108549619833413,False,False
654,Rich Quack,QUACK, $-   ,0.90%,-3.10%,-8.20%,23.80%,"$971,068.00 ","43,896,383,199,525,700",100 Quadrillion,"$26,368,367.00 ",,0.9,-3.1,-8.2,23.8,971068.0,26368367.0,4.38963831995257e+16,False,Small,0.036827005631406756,False,False
655,Dopex,DPX,96.30,-0.40%,-1.80%,-11.10%,17.30%,"$410,437.00 ","273,284",500 Thousand,"$26,245,574.00 ",96.3,-0.4,-1.8,-11.1,17.3,410437.0,26245574.0,273284.0,False,Small,0.015638332009808586,False,False
656,Metacade,MCADE,0.01,-4.00%,0.50%,99.10%,150.20%,"$628,746.00 ","1,843,294,819",2 Billion,"$26,123,035.00 ",0.01,-4.0,0.5,99.1,150.2,628746.0,26123035.0,1843294819.0,False,Small,0.024068642866343824,False,False
657,TOKPIE,TKP,0.33,0.00%,-0.40%,8.90%,33.00%,"$32,903.00 ","79,293,847",100 Million,"$26,115,970.00 ",0.33,0.0,-0.4,8.9,33.0,32903.0,26115970.0,79293847.0,False,Small,0.0012598804486297082,False,False
658,Hydranet,HDN,0.16,0.80%,15.70%,37.80%,88.80%,"$663,056.00 ","160,640,931",300 Million,"$26,028,478.00 ",0.16,0.8,15.7,37.8,88.8,663056.0,26028478.0,160640931.0,False,Small,0.025474251702308524,False,False
